mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02899007797241211,0.016345726424519116,0.00037713050842285155,2.3201153725436274e-05,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-314.151420868185,-322.0660731830585,-335.15717263934977,-644.2177494645636,-172.2376590578898,-357.56601504260937,155.02454351252197,27
0.2732840061187744,0.0015940361621969703,0.0003986358642578125,1.4628879086490872e-05,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-21304111.072188392,-14106720.614959657,-23526615.880717956,-18564918.351087682,-23481781.064534087,-20196829.396697555,3545617.487328528,43
0.028162765502929687,0.016504808754738205,0.0003512382507324219,1.565478975712332e-05,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-314.151420868185,-322.0660731830585,-335.15717263934977,-644.2177494645636,-172.2376590578898,-357.56601504260937,155.02454351252197,27
0.2724813461303711,0.0006997748101727155,0.0003785133361816406,6.7022342036491775e-06,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-21304111.072188392,-14106720.614959657,-23526615.880717956,-18564918.351087682,-23481781.064534087,-20196829.396697555,3545617.487328528,43
0.06617012023925781,0.04051753981440712,0.00036182403564453123,8.186614964296724e-06,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-418.7820249551411,-149.91282037268132,-228.23396212813046,-229.14554928512314,-213.716847607812,-247.9582408697776,90.23204224526164,17
0.33440399169921875,0.001890473825703136,0.00039577484130859375,2.891064909214805e-05,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-20668763.220266044,-17436976.042109378,-20285366.699122842,-20063708.970840096,-19488181.35583173,-19588599.257634018,1141712.2675926306,39
0.06608452796936035,0.040508984694338064,0.0003747463226318359,1.3960339256959765e-05,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-418.7820249551411,-149.91282037268132,-228.23396212813046,-229.14554928512314,-213.716847607812,-247.9582408697776,90.23204224526164,17
0.33367080688476564,0.0030744770477806153,0.0004129886627197266,4.364724701531222e-05,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-20668763.220266044,-17436976.042109378,-20285366.699122842,-20063708.970840096,-19488181.35583173,-19588599.257634018,1141712.2675926306,39
0.015688228607177734,0.002942796109664516,0.0003490447998046875,1.4811148573545208e-05,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-257.8436136317761,-276.9396454615798,-222.271845142667,-480.35422433711983,-276.10127384571393,-302.70212048377135,91.00867540304911,25
0.00511012077331543,0.00019352003547156005,0.00034499168395996094,2.286830674797401e-06,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-408864221.7387836,-211693.2532889849,-191881.2828134881,-376635199.8882,-407986976.14174634,-238777994.4609665,195142423.24652267,47
