mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.028075408935546876,0.007881988670867526,0.000645303726196289,0.0002843802443252634,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-82.71973576416062,-71.75653087979617,-166.5443495397842,-36.38514899905043,-86.3239091846868,-88.74593487349566,42.720174049694634,15
0.30733504295349123,0.024076220914266137,0.0006408214569091797,4.7670696388498464e-05,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2884564.365312727,-1883014.365718482,-2995786.9668352064,-2067748.2561497332,-2354216.753796135,-2437066.1415624567,438783.9360569052,47
0.018924570083618163,0.005690885997279138,0.00041527748107910155,7.699702080929387e-06,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-82.71973576416062,-71.75653087979617,-166.5443495397842,-36.38514899905043,-86.3239091846868,-88.74593487349566,42.720174049694634,15
0.30094060897827146,0.010896155843160256,0.0005667686462402343,6.536607877489713e-05,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2884564.365312727,-1883014.365718482,-2995786.9668352064,-2067748.2561497332,-2354216.753796135,-2437066.1415624567,438783.9360569052,47
0.018174362182617188,0.009162006308259325,0.0004353523254394531,4.022115069725196e-05,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-290.38086447754904,-301.47060505259356,-50.08159563884043,-54.959871521098194,-86.79240299572749,-156.73706793716173,114.39816847741399,23
0.4109492301940918,0.013923406985122904,0.0005534648895263672,6.244721030768557e-05,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2082969.4988012817,-2035556.6946707708,-2246390.8196672583,-2215430.741993514,-2291661.8907629703,-2174401.929179159,98238.02817218445,43
0.01827864646911621,0.008815557397141191,0.00046100616455078123,6.284952520948806e-05,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-290.38086447754904,-301.47060505259356,-50.08159563884043,-54.959871521098194,-86.79240299572749,-156.73706793716173,114.39816847741399,23
0.5868385791778564,0.16120474131012397,0.0012272357940673827,0.0003743917123713878,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2082969.4988012817,-2035556.6946707708,-2246390.8196672583,-2215430.741993514,-2291661.8907629703,-2174401.929179159,98238.02817218445,43
0.0376986026763916,0.005189734518721645,0.0008422374725341797,0.00035906185031951585,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-77.41166708523136,-79.94365085908021,-54.53054272314318,-63.62510638075293,-100.54205667551219,-75.21060474474397,15.689599073445189,4
0.01268782615661621,0.002108462738141073,0.0009022235870361328,0.00019513044636302386,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-19115.728600027276,-16134.060052525316,-14401.424103756493,-19511.138675433926,-15034.746487962151,-16839.41958394103,2098.4691874732102,39
0.03248085975646973,0.007534403356379682,0.0006691932678222657,0.0002703504961212605,relu,0.0001,"(50, 50)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",-77.41166708523136,-79.94365085908021,-54.53054272314318,-63.62510638075293,-100.54205667551219,-75.21060474474397,15.689599073445189,4
0.07677578926086426,0.0024518972470666,0.0008231639862060547,0.00025717842462403856,relu,0.0001,"(50, 50)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-19115.728600027276,-16134.060052525316,-14401.424103756493,-19511.138675433926,-15034.746487962151,-16839.41958394103,2098.4691874732102,39
0.037974977493286134,0.00940960349992143,0.0009245872497558594,3.4351806912924245e-05,relu,0.001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-82.71973584185638,-71.75654121657438,-166.54435304475132,-36.38515381615663,-86.32386335256044,-88.74592945437982,42.720173840786984,13
